State,County,Month,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F)
Texas,"Matagorda County, TX",10,80.63,66.99
Texas,"Matagorda County, TX",11,72.77,58.56
Texas,"Matagorda County, TX",12,65.76,51.53
Texas,"Matagorda County, TX",,78.04,64.19
Texas,"Maverick County, TX",1,66.49,47.3
Texas,"Maverick County, TX",2,71.65,50.46
Texas,"Maverick County, TX",3,79.82,55.5
Texas,"Maverick County, TX",4,88.5,62.18
Texas,"Maverick County, TX",5,95.34,70.55
Texas,"Maverick County, TX",6,98.26,75.58
Texas,"Maverick County, TX",7,98.89,77.48
Texas,"Maverick County, TX",8,98.76,79.17
Texas,"Maverick County, TX",9,93.19,74.89
Texas,"Maverick County, TX",10,86.19,65.32
Texas,"Maverick County, TX",11,76.23,55.23
Texas,"Maverick County, TX",12,67.59,47.96
Texas,"Maverick County, TX",,85.13,63.53
Texas,"Medina County, TX",1,63.72,44.79
Texas,"Medina County, TX",2,68.63,47.79
Texas,"Medina County, TX",3,76.1,52.84
Texas,"Medina County, TX",4,84.86,59.05
Texas,"Medina County, TX",5,91.55,67.33
Texas,"Medina County, TX",6,94.66,72.54
Texas,"Medina County, TX",7,96.13,74.39
Texas,"Medina County, TX",8,96.3,75.92
Texas,"Medina County, TX",9,90.44,72.01
Texas,"Medina County, TX",10,82.98,63.03
Texas,"Medina County, TX",11,73.07,53.33
Texas,"Medina County, TX",12,65.02,45.84
Texas,"Medina County, TX",,82.01,60.8
Texas,"Menard County, TX",1,59.32,37.58
Texas,"Menard County, TX",2,63.82,41.19
Texas,"Menard County, TX",3,71.6,47.19
Texas,"Menard County, TX",4,80.6,54.22
Texas,"Menard County, TX",5,88.41,63.47
Texas,"Menard County, TX",6,92.85,70.07
Texas,"Menard County, TX",7,94.58,72.58
Texas,"Menard County, TX",8,94.22,73.79
Texas,"Menard County, TX",9,88,67.45
Texas,"Menard County, TX",10,79.47,57.17
Texas,"Menard County, TX",11,68.62,46.13
Texas,"Menard County, TX",12,60.02,38.24
Texas,"Menard County, TX",,78.53,55.83
Texas,"Midland County, TX",1,56.93,35.6
Texas,"Midland County, TX",2,62.5,39.66
Texas,"Midland County, TX",3,71.26,45.57
Texas,"Midland County, TX",4,80.39,52.87
Texas,"Midland County, TX",5,89.23,62.41
Texas,"Midland County, TX",6,95.35,70.55
Texas,"Midland County, TX",7,95.8,72.95
Texas,"Midland County, TX",8,94.54,73.38
Texas,"Midland County, TX",9,88.54,66.12
Texas,"Midland County, TX",10,79.56,55.36
Texas,"Midland County, TX",11,67.39,43.59
Texas,"Midland County, TX",12,57.68,35.82
Texas,"Midland County, TX",,78.33,54.56
Texas,"Milam County, TX",1,60.5,40.55
Texas,"Milam County, TX",2,64.82,43.66
Texas,"Milam County, TX",3,72.19,49.03
Texas,"Milam County, TX",4,80.88,54.99
Texas,"Milam County, TX",5,88.4,64.89
Texas,"Milam County, TX",6,93.55,71.97
Texas,"Milam County, TX",7,97.37,74.81
Texas,"Milam County, TX",8,97.74,76.16
Texas,"Milam County, TX",9,91.02,70.66
Texas,"Milam County, TX",10,81.95,60.24
Texas,"Milam County, TX",11,71.01,49.77
Texas,"Milam County, TX",12,62.13,41.95
Texas,"Milam County, TX",,80.2,58.29
Texas,"Mills County, TX",1,57.67,38.29
Texas,"Mills County, TX",2,61.96,41.68
Texas,"Mills County, TX",3,70.02,48.09
Texas,"Mills County, TX",4,79.25,55.07
Texas,"Mills County, TX",5,87.28,64.58
Texas,"Mills County, TX",6,92.36,71.56
Texas,"Mills County, TX",7,95.78,74.62
Texas,"Mills County, TX",8,95.61,75.94
Texas,"Mills County, TX",9,88.59,69.22
Texas,"Mills County, TX",10,79.54,58.89
Texas,"Mills County, TX",11,68.13,47.73
Texas,"Mills County, TX",12,59.03,39.5
Texas,"Mills County, TX",,78.01,57.17
Texas,"Mitchell County, TX",1,56.86,35.8
Texas,"Mitchell County, TX",2,61.85,39.73
Texas,"Mitchell County, TX",3,70.75,46.2
Texas,"Mitchell County, TX",4,80.1,53.57
Texas,"Mitchell County, TX",5,88.56,62.98
Texas,"Mitchell County, TX",6,94.53,71.09
Texas,"Mitchell County, TX",7,96.16,73.95
Texas,"Mitchell County, TX",8,95.23,74.61
Texas,"Mitchell County, TX",9,88.79,67.34
Texas,"Mitchell County, TX",10,79.63,56.55
Texas,"Mitchell County, TX",11,67.44,44.67
Texas,"Mitchell County, TX",12,57.75,36.5
Texas,"Mitchell County, TX",,78.21,55.32
Texas,"Montague County, TX",1,52.8,33.7
Texas,"Montague County, TX",2,57.37,37.31
Texas,"Montague County, TX",3,66.7,44.61
Texas,"Montague County, TX",4,75.41,51.23
Texas,"Montague County, TX",5,84.4,61.74
Texas,"Montague County, TX",6,92.34,71.04
Texas,"Montague County, TX",7,97.86,75.36
Texas,"Montague County, TX",8,97.75,75.61
Texas,"Montague County, TX",9,88.8,66.9
Texas,"Montague County, TX",10,77.76,55.49
Texas,"Montague County, TX",11,65.14,44.07
Texas,"Montague County, TX",12,54.3,34.98
Texas,"Montague County, TX",,75.97,54.42
Texas,"Montgomery County, TX",1,61.65,42.1
Texas,"Montgomery County, TX",2,65.5,45.08
Texas,"Montgomery County, TX",3,72.48,50.15
Texas,"Montgomery County, TX",4,79.56,55.73
Texas,"Montgomery County, TX",5,85.92,65.45
Texas,"Montgomery County, TX",6,90.13,72.19
Texas,"Montgomery County, TX",7,92.79,74.26
Texas,"Montgomery County, TX",8,93.49,74.74
Texas,"Montgomery County, TX",9,88.74,70.06
Texas,"Montgomery County, TX",10,81.27,60.5
Texas,"Montgomery County, TX",11,71.6,51.09
Texas,"Montgomery County, TX",12,63.46,43.66
Texas,"Montgomery County, TX",,78.94,58.82
Texas,"Moore County, TX",1,47.16,27.45
Texas,"Moore County, TX",2,52.35,31.01
Texas,"Moore County, TX",3,61.95,38.24
Texas,"Moore County, TX",4,71.43,45.7
Texas,"Moore County, TX",5,81.11,55.56
Texas,"Moore County, TX",6,90.77,66.15
Texas,"Moore County, TX",7,94.24,70.59
Texas,"Moore County, TX",8,92.39,69.81
Texas,"Moore County, TX",9,84.67,60.97
Texas,"Moore County, TX",10,72.93,48.89
Texas,"Moore County, TX",11,59.27,36.48
Texas,"Moore County, TX",12,48.21,28.11
Texas,"Moore County, TX",,71.46,48.33
Texas,"Morris County, TX",1,54.94,35.24
Texas,"Morris County, TX",2,59.42,39.01
Texas,"Morris County, TX",3,67.93,45.54
Texas,"Morris County, TX",4,75.76,51.49
Texas,"Morris County, TX",5,82.66,62.05
Texas,"Morris County, TX",6,89.26,70.39
Texas,"Morris County, TX",7,93.52,73.79
Texas,"Morris County, TX",8,94.75,73.53
Texas,"Morris County, TX",9,88.18,65.98
Texas,"Morris County, TX",10,78.74,55.33
Texas,"Morris County, TX",11,67.11,45.4
Texas,"Morris County, TX",12,57.17,37.29
Texas,"Morris County, TX",,75.86,54.66
Texas,"Motley County, TX",1,53.28,33.33
Texas,"Motley County, TX",2,58.02,36.97
Texas,"Motley County, TX",3,67.36,44.14
Texas,"Motley County, TX",4,76.69,51.62
Texas,"Motley County, TX",5,85.38,61.13
Texas,"Motley County, TX",6,93.13,70.55
Texas,"Motley County, TX",7,96.42,74.58
Texas,"Motley County, TX",8,95.39,74.88
Texas,"Motley County, TX",9,87.85,66.1
Texas,"Motley County, TX",10,77.52,55.12
Texas,"Motley County, TX",11,64.69,43.08
Texas,"Motley County, TX",12,54.17,34.33
Texas,"Motley County, TX",,75.91,53.9
Texas,"Nacogdoches County, TX",1,58.47,38.78
Texas,"Nacogdoches County, TX",2,62.48,42.12
Texas,"Nacogdoches County, TX",3,70.35,48.22
Texas,"Nacogdoches County, TX",4,77.99,53.96
Texas,"Nacogdoches County, TX",5,84.43,64.17
Texas,"Nacogdoches County, TX",6,89.68,71.68
Texas,"Nacogdoches County, TX",7,92.89,74.29
Texas,"Nacogdoches County, TX",8,93.77,74.29
Texas,"Nacogdoches County, TX",9,88.41,68.24
Texas,"Nacogdoches County, TX",10,80.35,58.02
Texas,"Nacogdoches County, TX",11,69.5,48.21
Texas,"Nacogdoches County, TX",12,60.39,40.58
Texas,"Nacogdoches County, TX",,77.46,56.95
Texas,"Navarro County, TX",1,57.14,37.72
Texas,"Navarro County, TX",2,61.5,41.1
Texas,"Navarro County, TX",3,69.48,47.14
Texas,"Navarro County, TX",4,77.68,52.89
Texas,"Navarro County, TX",5,86.02,63.45
Texas,"Navarro County, TX",6,92.84,71.76
Texas,"Navarro County, TX",7,97.52,75.23
Texas,"Navarro County, TX",8,98.02,75.99
Texas,"Navarro County, TX",9,90.58,68.84
Texas,"Navarro County, TX",10,80.62,57.88
Texas,"Navarro County, TX",11,68.84,47.52
Texas,"Navarro County, TX",12,58.98,39.35
Texas,"Navarro County, TX",,78.35,56.65
Texas,"Newton County, TX",1,59.98,40.31
Texas,"Newton County, TX",2,63.66,43.56
Texas,"Newton County, TX",3,71,49.12
Texas,"Newton County, TX",4,78.18,54.83
Texas,"Newton County, TX",5,84.27,64.69
Texas,"Newton County, TX",6,88.57,71.99
Texas,"Newton County, TX",7,91,74.67
Texas,"Newton County, TX",8,91.41,74.56
Texas,"Newton County, TX",9,87.21,68.99
Texas,"Newton County, TX",10,80,58.72
Texas,"Newton County, TX",11,70.37,49.27
Texas,"Newton County, TX",12,62,42.15
Texas,"Newton County, TX",,77.37,57.81
Texas,"Nolan County, TX",1,55.32,34.7
Texas,"Nolan County, TX",2,60.17,38.56
Texas,"Nolan County, TX",3,69.16,45.32
Texas,"Nolan County, TX",4,78.58,52.7
Texas,"Nolan County, TX",5,86.99,62.19
Texas,"Nolan County, TX",6,92.89,70.3
Texas,"Nolan County, TX",7,94.93,73.43
Texas,"Nolan County, TX",8,94.14,74.09
Texas,"Nolan County, TX",9,87.49,66.7
Texas,"Nolan County, TX",10,78.22,55.9
Texas,"Nolan County, TX",11,66.07,43.97
Texas,"Nolan County, TX",12,56.33,35.67
Texas,"Nolan County, TX",,76.77,54.54
Texas,"Nueces County, TX",1,68.66,51.85
Texas,"Nueces County, TX",2,72.09,53.93
Texas,"Nueces County, TX",3,77.84,57.47
Texas,"Nueces County, TX",4,84.95,63.06
Texas,"Nueces County, TX",5,90.25,70.1
Texas,"Nueces County, TX",6,92.77,74.91
Texas,"Nueces County, TX",7,93.75,76.4
Texas,"Nueces County, TX",8,94.08,77.56
Texas,"Nueces County, TX",9,90.23,75.4
Texas,"Nueces County, TX",10,84.58,68.29
Texas,"Nueces County, TX",11,77.01,60.26
Texas,"Nueces County, TX",12,70.14,53.5
Texas,"Nueces County, TX",,83.08,65.28
Texas,"Ochiltree County, TX",1,45.9,26.54
Texas,"Ochiltree County, TX",2,50.64,30.16
Texas,"Ochiltree County, TX",3,60.85,38.03
Texas,"Ochiltree County, TX",4,70.8,45.9
Texas,"Ochiltree County, TX",5,80.41,55.99
Texas,"Ochiltree County, TX",6,90.32,67.05
Texas,"Ochiltree County, TX",7,94.78,71.83
Texas,"Ochiltree County, TX",8,93.34,71.05
Texas,"Ochiltree County, TX",9,85,61.85
Texas,"Ochiltree County, TX",10,72.68,49.45
Texas,"Ochiltree County, TX",11,58.79,36.74
Texas,"Ochiltree County, TX",12,47.3,27.86
Texas,"Ochiltree County, TX",,71,48.63
Texas,"Oldham County, TX",1,47.91,29.3
Texas,"Oldham County, TX",2,53.44,32.94
Texas,"Oldham County, TX",3,62.86,39.84
Texas,"Oldham County, TX",4,72.02,47.1
Texas,"Oldham County, TX",5,81.65,56.48
Texas,"Oldham County, TX",6,91,66.61
Texas,"Oldham County, TX",7,93.92,71.14
Texas,"Oldham County, TX",8,91.85,70.23
Texas,"Oldham County, TX",9,84.54,61.6
Texas,"Oldham County, TX",10,73.19,50.08
Texas,"Oldham County, TX",11,59.83,38.01
Texas,"Oldham County, TX",12,48.92,29.87
Texas,"Oldham County, TX",,71.84,49.51
Texas,"Orange County, TX",1,61.31,43.5
Texas,"Orange County, TX",2,64.57,46.3
Texas,"Orange County, TX",3,71.31,51.38
Texas,"Orange County, TX",4,78.3,57.16
Texas,"Orange County, TX",5,84.33,66.76
Texas,"Orange County, TX",6,88.26,73.59
Texas,"Orange County, TX",7,90.15,75.91
Texas,"Orange County, TX",8,90.46,75.78
Texas,"Orange County, TX",9,86.8,70.7
Texas,"Orange County, TX",10,80.06,61.17
Texas,"Orange County, TX",11,71.21,52.27
Texas,"Orange County, TX",12,63.39,45.3
Texas,"Orange County, TX",,77.57,60.05
Texas,"Palo Pinto County, TX",1,55.86,36.32
Texas,"Palo Pinto County, TX",2,60.22,39.78
Texas,"Palo Pinto County, TX",3,68.99,46.76
Texas,"Palo Pinto County, TX",4,77.98,53.53
Texas,"Palo Pinto County, TX",5,86.42,63.44
Texas,"Palo Pinto County, TX",6,93.35,72.06
Texas,"Palo Pinto County, TX",7,97.98,75.98
Texas,"Palo Pinto County, TX",8,97.68,76.8
Texas,"Palo Pinto County, TX",9,89.65,68.73
Texas,"Palo Pinto County, TX",10,79.53,57.75
Texas,"Palo Pinto County, TX",11,67.32,46.29
Texas,"Palo Pinto County, TX",12,57.19,37.35
Texas,"Palo Pinto County, TX",,77.76,56.31
Texas,"Panola County, TX",1,57.41,37.48
Texas,"Panola County, TX",2,61.58,40.9
Texas,"Panola County, TX",3,69.67,47.04
Texas,"Panola County, TX",4,77.45,52.82
Texas,"Panola County, TX",5,83.87,63.22
Texas,"Panola County, TX",6,89.5,71.15
Texas,"Panola County, TX",7,93.04,74.24
Texas,"Panola County, TX",8,93.95,74.08
Texas,"Panola County, TX",9,88.41,67.4
Texas,"Panola County, TX",10,80,56.83
Texas,"Panola County, TX",11,68.96,47.01
Texas,"Panola County, TX",12,59.48,39.3
Texas,"Panola County, TX",,77.01,56.03
Texas,"Parker County, TX",1,55.32,36.37
Texas,"Parker County, TX",2,59.65,39.8
Texas,"Parker County, TX",3,68.37,46.71
Texas,"Parker County, TX",4,77.12,53.4
Texas,"Parker County, TX",5,85.52,63.37
Texas,"Parker County, TX",6,92.68,71.93
Texas,"Parker County, TX",7,97.64,75.8
Texas,"Parker County, TX",8,97.54,76.62
Texas,"Parker County, TX",9,89.4,68.72
Texas,"Parker County, TX",10,79.14,57.75
Texas,"Parker County, TX",11,66.98,46.58
Texas,"Parker County, TX",12,56.79,37.73
Texas,"Parker County, TX",,77.26,56.31
Texas,"Parmer County, TX",1,49.54,28.63
Texas,"Parmer County, TX",2,54.61,32.4
Texas,"Parmer County, TX",3,63.29,38.65
Texas,"Parmer County, TX",4,72.32,45.91
Texas,"Parmer County, TX",5,82.03,55.64
Texas,"Parmer County, TX",6,90.54,65.23
Texas,"Parmer County, TX",7,92.62,68.35
Texas,"Parmer County, TX",8,90.79,67.76
Texas,"Parmer County, TX",9,83.86,59.72
Texas,"Parmer County, TX",10,73.26,48.69
Texas,"Parmer County, TX",11,60.42,36.63
Texas,"Parmer County, TX",12,50.18,28.95
Texas,"Parmer County, TX",,72.03,48.12
Texas,"Pecos County, TX",1,59.64,40.06
Texas,"Pecos County, TX",2,64.66,43.82
Texas,"Pecos County, TX",3,72.39,49.33
Texas,"Pecos County, TX",4,81.02,56.87
Texas,"Pecos County, TX",5,89.34,65.64
Texas,"Pecos County, TX",6,95.07,72.52
Texas,"Pecos County, TX",7,94.63,74.3
Texas,"Pecos County, TX",8,93.39,74.26
Texas,"Pecos County, TX",9,88.07,68.1
Texas,"Pecos County, TX",10,79.94,58.88
Texas,"Pecos County, TX",11,68.88,47.78
Texas,"Pecos County, TX",12,60.47,40.41
Texas,"Pecos County, TX",,79.02,57.73
Texas,"Polk County, TX",1,60.61,40.5
Texas,"Polk County, TX",2,64.45,43.7
Texas,"Polk County, TX",3,71.77,49.14
Texas,"Polk County, TX",4,78.95,54.59
Texas,"Polk County, TX",5,85.02,64.49
Texas,"Polk County, TX",6,89.45,71.62
Texas,"Polk County, TX",7,92.15,73.89
Texas,"Polk County, TX",8,92.87,74.13
Texas,"Polk County, TX",9,88.25,68.97
Texas,"Polk County, TX",10,80.9,59.06
Texas,"Polk County, TX",11,70.86,49.45
Texas,"Polk County, TX",12,62.4,42.07
Texas,"Polk County, TX",,78.2,57.7
Texas,"Potter County, TX",1,48.25,28.52
Texas,"Potter County, TX",2,53.39,32.13
Texas,"Potter County, TX",3,62.91,39.05
Texas,"Potter County, TX",4,72.29,46.36
Texas,"Potter County, TX",5,81.86,56.28
Texas,"Potter County, TX",6,90.96,66.44
Texas,"Potter County, TX",7,94.01,70.47
Texas,"Potter County, TX",8,92.26,69.91
Texas,"Potter County, TX",9,84.87,61.31
Texas,"Potter County, TX",10,73.54,49.61
Texas,"Potter County, TX",11,60.14,37.32
Texas,"Potter County, TX",12,49.27,29.21
Texas,"Potter County, TX",,72.06,48.97
Texas,"Presidio County, TX",1,58.15,39.47
Texas,"Presidio County, TX",2,63.17,43.47
Texas,"Presidio County, TX",3,69.79,48.24
Texas,"Presidio County, TX",4,77.95,55.08
Texas,"Presidio County, TX",5,85.92,63.54
Texas,"Presidio County, TX",6,91.75,70.47
Texas,"Presidio County, TX",7,90.86,71.85
Texas,"Presidio County, TX",8,89.6,71.19
Texas,"Presidio County, TX",9,85.04,65.86
Texas,"Presidio County, TX",10,77.55,57.41
Texas,"Presidio County, TX",11,66.81,46.69
Texas,"Presidio County, TX",12,58.87,39.91
Texas,"Presidio County, TX",,76.34,56.15
Texas,"Rains County, TX",1,55.16,35.88
Texas,"Rains County, TX",2,59.7,39.54
Texas,"Rains County, TX",3,67.9,45.98
Texas,"Rains County, TX",4,75.91,51.96
Texas,"Rains County, TX",5,83.67,62.51
Texas,"Rains County, TX",6,90.79,71.11
Texas,"Rains County, TX",7,95.58,74.56
Texas,"Rains County, TX",8,96.67,74.97
Texas,"Rains County, TX",9,89.28,67.58
Texas,"Rains County, TX",10,79.05,56.61
Texas,"Rains County, TX",11,67.14,46.17
Texas,"Rains County, TX",12,57.04,37.85
Texas,"Rains County, TX",,76.57,55.47
Texas,"Randall County, TX",1,48.39,27.81
Texas,"Randall County, TX",2,53.25,31.43
Texas,"Randall County, TX",3,62.71,38.37
Texas,"Randall County, TX",4,72.09,45.66
Texas,"Randall County, TX",5,81.66,55.75
Texas,"Randall County, TX",6,90.27,65.74
Texas,"Randall County, TX",7,93.12,69.53
Texas,"Randall County, TX",8,91.5,69.12
Texas,"Randall County, TX",9,84.25,60.33
Texas,"Randall County, TX",10,73.29,48.92
Texas,"Randall County, TX",11,60.07,36.49
Texas,"Randall County, TX",12,49.27,28.44
Texas,"Randall County, TX",,71.74,48.22
Texas,"Reagan County, TX",1,58.07,37.24
Texas,"Reagan County, TX",2,63.18,41.21
Texas,"Reagan County, TX",3,71.55,47.22
Texas,"Reagan County, TX",4,80.58,54.83
Texas,"Reagan County, TX",5,89.02,64.08
Texas,"Reagan County, TX",6,94.37,71.33
Texas,"Reagan County, TX",7,94.96,73.51
Texas,"Reagan County, TX",8,94,74.15
Texas,"Reagan County, TX",9,88.23,67.35
Texas,"Reagan County, TX",10,79.6,57.23
Texas,"Reagan County, TX",11,68.03,45.66
Texas,"Reagan County, TX",12,58.89,37.62
Texas,"Reagan County, TX",,78.44,56.02
Texas,"Real County, TX",1,60.79,41.87
Texas,"Real County, TX",2,65.41,45.15
Texas,"Real County, TX",3,73.11,50.9
Texas,"Real County, TX",4,82.07,57.64
Texas,"Real County, TX",5,88.2,65.67
Texas,"Real County, TX",6,91.63,70.58
Texas,"Real County, TX",7,92.67,72.1
Texas,"Real County, TX",8,92.55,73.21
Texas,"Real County, TX",9,86.82,68.73
Texas,"Real County, TX",10,79.02,60.08
Texas,"Real County, TX",11,69.66,50.23
Texas,"Real County, TX",12,61.77,42.74
Texas,"Real County, TX",,78.7,58.3
Texas,"Red River County, TX",1,53.28,33.83
Texas,"Red River County, TX",2,57.97,37.68
Texas,"Red River County, TX",3,66.47,44.23
Texas,"Red River County, TX",4,74.27,50.12
Texas,"Red River County, TX",5,81.84,60.87
Texas,"Red River County, TX",6,89.24,69.6
Texas,"Red River County, TX",7,94.12,73.24
Texas,"Red River County, TX",8,95.59,72.96
Texas,"Red River County, TX",9,87.97,65.02
Texas,"Red River County, TX",10,77.67,53.93
Texas,"Red River County, TX",11,65.61,43.82
Texas,"Red River County, TX",12,55.63,35.81
Texas,"Red River County, TX",,75.05,53.5
Texas,"Reeves County, TX",1,59.85,39.78
Texas,"Reeves County, TX",2,65.32,43.88
Texas,"Reeves County, TX",3,73.38,49.77
Texas,"Reeves County, TX",4,82.03,57.19
Texas,"Reeves County, TX",5,90.78,66.3
Texas,"Reeves County, TX",6,97.73,74.06
Texas,"Reeves County, TX",7,97.24,76.23
Texas,"Reeves County, TX",8,95.77,75.9
Texas,"Reeves County, TX",9,90.06,69.14
Texas,"Reeves County, TX",10,81.4,59.33
Texas,"Reeves County, TX",11,69.44,47.73
Texas,"Reeves County, TX",12,60.56,40.27
Texas,"Reeves County, TX",,80.36,58.37
Texas,"Refugio County, TX",1,66.33,50.83
Texas,"Refugio County, TX",2,69.07,52.81
Texas,"Refugio County, TX",3,74.44,56.56
Texas,"Refugio County, TX",4,81.12,62.38
Texas,"Refugio County, TX",5,86.48,70.03
Texas,"Refugio County, TX",6,89.83,75.43
Texas,"Refugio County, TX",7,91.14,77.03
Texas,"Refugio County, TX",8,91.64,77.84
Texas,"Refugio County, TX",9,88.54,75.21
Texas,"Refugio County, TX",10,82.66,67.97
Texas,"Refugio County, TX",11,75.08,59.6
Texas,"Refugio County, TX",12,68.12,52.71
Texas,"Refugio County, TX",,80.42,64.92
Texas,"Roberts County, TX",1,47.12,27.91
Texas,"Roberts County, TX",2,52.05,31.66
Texas,"Roberts County, TX",3,61.82,39.17
Texas,"Roberts County, TX",4,71.59,46.9
Texas,"Roberts County, TX",5,80.85,56.78
Texas,"Roberts County, TX",6,90.34,67.31
Texas,"Roberts County, TX",7,94.73,71.96
Texas,"Roberts County, TX",8,93.48,71.54
Texas,"Roberts County, TX",9,85.26,62.46
Texas,"Roberts County, TX",10,73.25,50.31
Texas,"Roberts County, TX",11,59.65,38.01
Texas,"Roberts County, TX",12,48.36,28.94
Texas,"Roberts County, TX",,71.63,49.5
Texas,"Robertson County, TX",1,60.02,40.01
Texas,"Robertson County, TX",2,64.21,43.2
Texas,"Robertson County, TX",3,71.51,48.66
Texas,"Robertson County, TX",4,79.64,54.45
Texas,"Robertson County, TX",5,87.13,64.52
Texas,"Robertson County, TX",6,92.55,71.68
Texas,"Robertson County, TX",7,96.56,74.33
Texas,"Robertson County, TX",8,96.96,75.29
Texas,"Robertson County, TX",9,90.36,69.72
Texas,"Robertson County, TX",10,81.37,59.41
Texas,"Robertson County, TX",11,70.54,49.16
Texas,"Robertson County, TX",12,61.66,41.35
Texas,"Robertson County, TX",,79.45,57.72
Texas,"Rockwall County, TX",1,54.73,35.99
Texas,"Rockwall County, TX",2,59.33,39.47
Texas,"Rockwall County, TX",3,67.84,45.87
Texas,"Rockwall County, TX",4,76.39,52.08
Texas,"Rockwall County, TX",5,84.87,62.78
Texas,"Rockwall County, TX",6,92.29,71.7
Texas,"Rockwall County, TX",7,97.13,75.2
Texas,"Rockwall County, TX",8,97.91,76.09
Texas,"Rockwall County, TX",9,89.83,68.16
Texas,"Rockwall County, TX",10,79.33,56.81
Texas,"Rockwall County, TX",11,67.06,46.32
Texas,"Rockwall County, TX",12,56.59,37.73
Texas,"Rockwall County, TX",,77.03,55.76
Texas,"Runnels County, TX",1,57.86,36.4
Texas,"Runnels County, TX",2,62.54,40.06
Texas,"Runnels County, TX",3,71.22,46.48
Texas,"Runnels County, TX",4,80.6,53.48
Texas,"Runnels County, TX",5,88.88,62.98
Texas,"Runnels County, TX",6,94.22,70.77
Texas,"Runnels County, TX",7,96.32,74
Texas,"Runnels County, TX",8,95.8,75.08
Texas,"Runnels County, TX",9,89.2,67.92
Texas,"Runnels County, TX",10,80.14,57.07
Texas,"Runnels County, TX",11,68.3,45.36
Texas,"Runnels County, TX",12,58.9,37.31
Texas,"Runnels County, TX",,78.74,55.65
Texas,"Rusk County, TX",1,57.29,37.26
Texas,"Rusk County, TX",2,61.49,40.78
Texas,"Rusk County, TX",3,69.59,46.93
Texas,"Rusk County, TX",4,77.45,52.72
Texas,"Rusk County, TX",5,84.03,63.08
Texas,"Rusk County, TX",6,89.76,70.88
Texas,"Rusk County, TX",7,93.41,73.83
Texas,"Rusk County, TX",8,94.3,73.69
Texas,"Rusk County, TX",9,88.51,67.17
Texas,"Rusk County, TX",10,79.98,56.8
Texas,"Rusk County, TX",11,68.8,46.93
Texas,"Rusk County, TX",12,59.31,39.21
Texas,"Rusk County, TX",,77.07,55.85
Texas,"Sabine County, TX",1,58.94,38.46
Texas,"Sabine County, TX",2,62.84,41.93
Texas,"Sabine County, TX",3,70.53,47.7
Texas,"Sabine County, TX",4,77.9,53.27
Texas,"Sabine County, TX",5,84.11,63.44
Texas,"Sabine County, TX",6,88.97,71.1
Texas,"Sabine County, TX",7,91.81,74.05
Texas,"Sabine County, TX",8,92.36,73.91
